timestamp,x,y,z
1674563307080,1.543162,5.580693,1.492515
1674563307091,1.590885,5.444722,1.460094
1674563307100,2.416099,9.653288,1.560940
1674563307111,2.479915,9.445671,1.509539
1674563307121,3.029243,3.681767,0.595098
1674563307131,3.033541,3.645982,0.571923
1674563307140,2.361734,0.344162,-0.147619
1674563307151,2.323236,0.426167,-0.171757
1674563307160,3.050653,0.689377,-1.114530
1674563307171,3.025827,0.735306,-1.135511
1674563307181,0.793308,0.710289,-2.016831
1674563307190,0.777328,0.764087,-2.004792
1674563307201,0.141192,-3.565325,-1.372658
1674563307210,0.096398,-3.443960,-1.361754
1674563307220,-1.956180,-5.091196,-0.948130
1674563307231,-1.996868,-4.983448,-0.931767
1674563307240,-1.606074,-7.820680,-1.459612
1674563307251,-1.642013,-7.735113,-1.450313
1674563307262,-0.997230,-8.885135,-2.196167
1674563307271,-1.017149,-8.832586,-2.182158
1674563307281,-0.952294,-5.608503,-1.967967
1674563307291,-0.942912,-5.602577,-1.935475
1674563307302,-0.498251,-4.786537,-0.246021
1674563307312,-0.481345,-4.796213,-0.212873
1674563307322,0.006029,-3.382304,-0.599224
1674563307332,0.038333,-3.427499,-0.569373
1674563307341,0.547613,0.801959,-0.257987
1674563307352,0.597703,0.695356,-0.254360
1674563307362,1.564887,5.486025,2.022529
1674563307372,1.617864,5.334615,1.989503
1674563307382,2.528833,10.051836,2.380478
1674563307391,2.593270,9.829641,2.321882
1674563307402,2.858274,5.560421,1.245450
1674563307411,2.869386,5.500434,1.219439
1674563307421,2.310631,-0.329065,0.902806
1674563307432,2.279918,-0.258400,0.884427
1674563307443,3.298625,1.798286,-0.356567
1674563307452,3.271182,1.830184,-0.399493
1674563307462,2.746530,0.194533,-1.067329
1674563307472,2.708668,0.267355,-1.095815
1674563307482,1.112520,-3.091997,-0.755117
1674563307493,1.051662,-2.943296,-0.760440
1674563307502,0.993390,-2.800483,-0.757949
1674563307513,-0.533186,-3.553793,-1.295338
1674563307522,-0.571825,-3.457447,-1.283605
1674563307532,-1.497655,-7.261329,-2.743948
1674563307542,-1.527491,-7.173500,-2.715256
1674563307553,-1.545839,-10.717999,-4.075916
1674563307563,-1.567110,-10.643476,-4.037905
1674563307572,-1.391084,-9.175241,-3.687895
1674563307583,-1.387153,-9.148781,-3.643525
1674563307592,-1.464838,-4.191743,-1.962357
1674563307602,-1.438591,-4.212657,-1.920308
1674563307612,-0.459008,-2.242264,-0.627127
1674563307623,-0.425885,-2.288371,-0.598017
1674563307633,0.771973,-0.625370,0.647995
1674563307643,0.794669,-0.678639,0.640799
1674563307653,0.761078,2.881148,0.800255
1674563307663,0.805085,2.768022,0.779419
1674563307674,2.253510,4.958640,1.474064
1674563307684,2.291751,4.836096,1.436010
1674563307694,2.216522,9.572519,2.532864
1674563307704,2.272158,9.375688,2.475622
1674563307714,2.968249,3.831570,0.817433
1674563307724,2.970252,3.800862,0.793774
1674563307734,3.494680,-0.927017,-0.099890
1674563307743,3.457616,-0.844748,-0.120526
1674563307754,2.400183,0.776473,-1.202255
1674563307763,2.376309,0.824789,-1.217079
1674563307773,0.621777,-0.580620,-1.979454
1674563307784,0.599122,-0.495753,-1.952480
1674563307793,-0.254181,-3.625637,-0.947168
1674563307804,-0.298864,-3.512531,-0.940829
1674563307814,-1.321981,-5.076795,-0.397753
1674563307824,-1.362271,-4.981171,-0.391727
1674563307834,-1.705734,-6.589696,-0.991795
1674563307844,-1.734631,-6.520714,-0.983012
1674563307855,-1.329728,-8.073008,-2.230334
1674563307864,-1.342026,-8.028156,-2.206194
1674563307874,-0.731500,-6.529395,-2.395775
1674563307884,-0.728166,-6.510746,-2.363198
1674563307895,-0.707696,-4.395189,-1.283911
1674563307905,-0.691137,-4.402820,-1.249797
1674563307915,0.053612,-2.166172,-0.538298
1674563307925,0.076413,-2.189991,-0.507594
1674563307934,0.393205,-0.560366,-0.632430
1674563307944,0.428467,-0.624159,-0.618436
1674563307955,1.350070,3.293665,1.092294
1674563307964,1.395350,3.171344,1.064074
1674563307975,2.824519,7.100327,1.619051
1674563307985,2.867535,6.959789,1.574852
1674563307995,2.562053,10.044483,1.756262
1674563308006,2.612650,9.857578,1.699163
1674563308015,2.508862,1.718075,0.815784
1674563308025,2.495454,1.744178,0.804559
1674563308035,2.687456,0.060197,0.789203
1674563308046,2.656824,0.116081,0.761882
1674563308055,1.795809,0.919137,-1.310603
1674563308066,1.776883,0.953039,-1.326502
1674563308076,0.871047,-1.156209,-1.424174
1674563308086,0.839680,-1.061805,-1.410055
1674563308095,-0.385046,-4.160919,-0.523752
1674563308105,-0.430494,-4.049440,-0.520562
1674563308116,-1.336560,-6.397523,-1.235579
1674563308126,-1.374747,-6.300637,-1.222430
1674563308135,-1.754501,-8.867285,-2.468277
1674563308146,-1.779220,-8.793571,-2.442809
1674563308155,-1.097631,-8.138636,-2.667381
1674563308165,-1.101960,-8.102732,-2.633506
1674563308176,-1.015244,-3.908026,-1.770095
1674563308187,-0.998982,-3.916642,-1.738247
1674563308196,-0.471804,-2.865094,-0.064606
1674563308206,-0.450015,-2.890593,-0.038857
1674563308217,0.419115,-1.209706,-0.704039
1674563308227,0.446897,-1.250640,-0.680539
1674563308236,1.127204,2.039290,0.386240
1674563308247,1.165483,1.946353,0.374968
1674563308257,1.322950,2.572921,0.583868
1674563308267,1.352799,2.489778,0.566888
1674563308277,2.215690,6.706399,1.377070
1674563308287,2.248982,6.595373,1.343282
1674563308296,2.277870,6.311764,0.766350
1674563308306,2.300458,6.227994,0.740138
1674563308317,2.135487,0.509109,-0.027343
1674563308327,2.115416,0.554423,-0.035780
1674563308337,2.093111,0.602401,-0.046704
1674563308346,2.267018,-0.004154,0.006111
1674563308357,2.234297,0.050604,-0.023058
1674563308366,0.525280,0.504468,-0.842772
1674563308376,0.506748,0.549527,-0.842659
1674563308387,0.485044,-1.942271,-0.797903
1674563308397,0.447087,-1.844819,-0.789072
1674563308407,-0.350995,-3.128132,-0.189396
1674563308417,-0.389165,-3.040569,-0.185852
1674563308427,-0.978034,-3.511488,-1.429867
1674563308437,-1.004464,-3.440833,-1.411789
1674563308447,-1.329547,-5.581910,-2.136288
1674563308457,-1.350506,-5.520113,-2.111909
